smartwatch_id,title,url,price
114,For Xiaomi Mi Band 3/4 Smart Bracelet Watch Band Strap Metal Wrist,https://www.ebay.com/itm/For-Xiaomi-Mi-Band-3-4-Smart-Bracelet-Watch-Band-Strap-Metal-Wrist/392882331926?hash=item5b799ca116:g:A0cAAOSwRXFfGQLC&var=661790935807,$6.65
115,M5 Smart Band Watch Bracelet Wristband Fitness Tracker Blood Pressure Heart Rate,https://www.ebay.com/itm/M5-Smart-Band-Watch-Bracelet-Wristband-Fitness-Tracker-Blood-Pressure-Heart-Rate/324220720221?hash=item4b7d0f945d:g:0lUAAOSwq1tfAsrz&var=513284322853,$8.49
116,Bluetooth Large Screen Smart Watch 320x240 GPS Watch 130W Heart Rate Monitor,https://www.ebay.com/itm/Bluetooth-Large-Screen-Smart-Watch-320x240-GPS-Watch-130W-Heart-Rate-Monitor/193590983799?hash=item2d12ebfc77:g:7iQAAOSw9BJfGWAj&var=493801316203,$108.68
117,Men Sport Smart Watch IP67 Waterproof ECG Blood Pressure Monitor Fitness Tracker,https://www.ebay.com/itm/Men-Sport-Smart-Watch-IP67-Waterproof-ECG-Blood-Pressure-Monitor-Fitness-Tracker/184610101270?hash=item2afb9e9816:g:T5IAAOSwryRf9ZCT&var=692328989206,$44.80
118,Q18 Smart Watch 1.7 inch Heart Rate Blood Pressure Pedometer Monitor N9E6,https://www.ebay.com/itm/Q18-Smart-Watch-1-7-inch-Heart-Rate-Blood-Pressure-Pedometer-Monitor-N9E6/303846813040?hash=item46beae6d70:g:MoMAAOSwoBlf~7t3&var=603044319730,$29.60
119,2021 New Smart Watch LV69 Sport Fitness Tracker Wristband for IPhone Android DIY,https://www.ebay.com/itm/2021-New-Smart-Watch-LV69-Sport-Fitness-Tracker-Wristband-for-IPhone-Android-DIY/114636568676?hash=item1ab0df3864:g:~ZgAAOSwu1NgBR-A&var=414804970840,$27.08
120,Smart Watch Heart Rate Monitor Blood Pressure for iOS8.0 for Android5.0 Bracelet,https://www.ebay.com/itm/Smart-Watch-Heart-Rate-Monitor-Blood-Pressure-for-iOS8-0-for-Android5-0-Bracelet/313210098212?hash=item48ecc6d224:g:AjAAAOSwBXRfVhfg&var=612042627554,$26.51
121,Checking Blood Oxygen Heart Rate Smart Watch Waterproof Swim Watch Tracker E3F6,https://www.ebay.com/itm/Checking-Blood-Oxygen-Heart-Rate-Smart-Watch-Waterproof-Swim-Watch-Tracker-E3F6/333789311779?hash=item4db764b323:g:RqMAAOSwP99fUh6c&var=542861738820,$23.81
122,Oppo Watch 46MM Wi-Fi - sistema operativo Google Wear - versión global - Android,https://www.ebay.com/itm/Oppo-Watch-46MM-Wi-Fi-sistema-operativo-Google-Wear-version-global-Android/184451224724?hash=item2af2265494:g:Ew4AAOSwRsJfKFd~,$391.92
123,Fitness Tracker with Body Temperature Waterproof Smart Fitness Watch for Women,https://www.ebay.com/itm/Fitness-Tracker-with-Body-Temperature-Waterproof-Smart-Fitness-Watch-for-Women/392817819830?hash=item5b75c440b6:g:EC0AAOSw0rVe0OHw,$43.23
124,1x Smart Watchs Men Women Heart Rate Monitor Blood Pressure Smartwatchs A8R5,https://www.ebay.com/itm/1x-Smart-Watchs-Men-Women-Heart-Rate-Monitor-Blood-Pressure-Smartwatchs-A8R5/333860762070?hash=item4dbba6f1d6:g:FQsAAOSwA8pgBHa0&var=542926401278,$24.64
125,Smart Bluetooth Sport Bracelet Heart Rate Blood Pressure Monitor Smart Band AU,https://www.ebay.com/itm/Smart-Bluetooth-Sport-Bracelet-Heart-Rate-Blood-Pressure-Monitor-Smart-Band-AU/114636418989?hash=item1ab0dcefad:g:4SwAAOSwE~Rftho4&var=414804880157,$11.12
126,"[Face Unlock] ticwris Max 2,86 inch HD Smart Watch Touchscreen 3g + 32g 4g-lt",https://www.ebay.com/itm/Face-Unlock-TICWRIS-MAX-2-86-Pollici-HD-Smart-Watch-con-schermo-3G-32G-4G-LT/274650650268?hash=item3ff274569c:g:jiIAAOSwtD5gBHJ7&var=574877402340,$210.17
127,"Bluetooth Smart Watch Women's 0.96"" Touch Bracelet Fitness Monitor Wristband",https://www.ebay.com/itm/Bluetooth-Smart-Watch-Womens-0-96-Touch-Bracelet-Fitness-Monitor-Wristband/133205731842?hash=item1f03ae2a02:g:-E8AAOSwmjZdqAyV&var=432549188933,$35.07
128,Xiaomi Smart Watch For Android iOS Haylou Smartwatch 2020 For Men Women Sport,https://www.ebay.com/itm/Xiaomi-Smart-Watch-For-Android-iOS-Haylou-Smartwatch-2020-For-Men-Women-Sport/203251101984?hash=item2f52b5b120:g:vzgAAOSw14RgBI9V,$48.90
129,Monkeylectric Bsmart Smartwatch - Black - New opened boxes -rrp£109.99,https://www.ebay.com/itm/Monkeylectric-Bsmart-Smartwatch-Black-New-opened-boxes-rrp-109-99/284105937541?hash=item4226089285:g:snUAAOSwe~ZfaLgx,$95.05
130,Sports Smart Watch Multifunction Smartwatch Fitness Tracker for Women Men,https://www.ebay.com/itm/Sports-Smart-Watch-Multifunction-Smartwatch-Fitness-Tracker-for-Women-Men/154043018191?hash=item23ddadebcf:g:nLAAAOSwKX9fNSG0&var=454161630590,$29.96
131,Waterproof Heart Rate Monitor Fitness Sports Bracelet Wristband,https://www.ebay.com/itm/Waterproof-Heart-Rate-Monitor-Fitness-Sports-Bracelet-Wristband/373429044632?hash=item56f21b0598:g:VsIAAOSwLW5gAVW1,$35.65
132,Lenovo Carme Black Smart Watch-t0r,https://www.ebay.com/itm/Lenovo-Carme-Black-Smart-Watch-t0r/254773304868?hash=item3b51ac1e24:g:XdMAAOSwrqNfqSvK,$65.18
133,M5 Smart Band Watch Bracelet Wristband Blood Pressure Heart Rate Tracker US,https://www.ebay.com/itm/M5-Smart-Band-Watch-Bracelet-Wristband-Blood-Pressure-Heart-Rate-Tracker-US/313385490301?hash=item48f73b177d:g:Pz0AAOSw4z5fJp8N&var=612260615270,$6.50
134,Bluetooth Call Play Smart Watch Sleep Monitoring Drinking Rreminder,https://www.ebay.com/itm/Bluetooth-Call-Play-Smart-Watch-Sleep-Monitoring-Drinking-Rreminder/392981483913?hash=item5b7f859189:g:MlsAAOSwkY9fid6S&var=661897044437,$47.66
135,Bluetooth 4.0 Smart Watch Daily waterproof LED Display for iOS for Android,https://www.ebay.com/itm/Bluetooth-4-0-Smart-Watch-Daily-waterproof-LED-Display-for-iOS-for-Android/401957419911?hash=item5d96877b87:g:CfkAAOSwerZdzAje&var=671808358109,$25.05
136,Smart Watch LV69 Sport Fitness Tracker Wristband for IPhone Android Hot New UK,https://www.ebay.com/itm/Smart-Watch-LV69-Sport-Fitness-Tracker-Wristband-for-IPhone-Android-Hot-New-UK/154296459854?hash=item23ecc9224e:g:dacAAOSwh1pgBRKC&var=454381463255,$28.36
137,Bleu Résistant SPORTS Montre Smart Imperméable Fitness Traqueur N Chargement G40,https://www.ebay.com/itm/Bleu-Resistant-SPORTS-Montre-Smart-Impermeable-Fitness-Traqueur-N-Chargement-G40/373424509680?hash=item56f1d5d2f0:g:HlwAAOSwnh5cEoQx,$29.88
138,W8 Smart Watch Android iOS Apple IPhone Samsung SmartWatch For Kids Men Women,https://www.ebay.com/itm/W8-Smart-Watch-Android-iOS-Apple-IPhone-Samsung-SmartWatch-For-Kids-Men-Women/392911120649?hash=item5b7b53e909:g:-eMAAOSwUhVfALxP&var=661882638658,$3.99
139,Fitness Tracker Color Screen Heart Rate Monitor Watch Step Counter for Men Women,https://www.ebay.com/itm/Fitness-Tracker-Color-Screen-Heart-Rate-Monitor-Watch-Step-Counter-for-Men-Women/392329928857?hash=item5b58afa099:g:FssAAOSwQIZdIEoR,$18.79
140,Women Men Smart Steel Milanese Bracelet Watch Fitness Tracker Blood Pressure,https://www.ebay.com/itm/Women-Men-Smart-Steel-Milanese-Bracelet-Watch-Fitness-Tracker-Blood-Pressure/123901658971?hash=item1cd91d475b:g:b7MAAOSw8K9ddevn&var=424659221058,$17.51
141,Smart Watch LCD Waterproof Heart Rate Tracker Fitness Wristband W2Q1,https://www.ebay.com/itm/Smart-Watch-LCD-Waterproof-Heart-Rate-Tracker-Fitness-Wristband-W2Q1/383907288342?hash=item5962a85516:g:E~4AAOSw~1dgBImM&var=652241778999,$16.68
142,HD Touch Screen Smart Watch Men Sports Bluetooth Music Play Activity Cardio Gift,https://www.ebay.com/itm/HD-Touch-Screen-Smart-Watch-Men-Sports-Bluetooth-Music-Play-Activity-Cardio-Gift/333860668502?hash=item4dbba58456:g:ROAAAOSwAH9gBFve&var=542926290940,$77.99
143,M5 Smart Band Watch Bracelet Wristband Blood Pressure Heart Rate Fitness Tracker,https://www.ebay.com/itm/M5-Smart-Band-Watch-Bracelet-Wristband-Blood-Pressure-Heart-Rate-Fitness-Tracker/373431812954?hash=item56f245435a:g:12UAAOSwh-dfthIr&var=642445451319,$8.93
144,Uomo Sport Smart Watch cardiofrequenzimetro ossigeno nel sangue monitoraggio del,https://www.ebay.com/itm/Uomo-Sport-Smart-Watch-cardiofrequenzimetro-ossigeno-nel-sangue-monitoraggio-del/174600976561?hash=item28a70778b1:g:sQ4AAOSwLPBgBUYk&var=473808822407,$36.57
145,Wristbands Smart Watch EX18 Pedometer Android Ios Bluetooth Sport Waterproof,https://www.ebay.com/itm/Wristbands-Smart-Watch-EX18-Pedometer-Android-Ios-Bluetooth-Sport-Waterproof/383264904417?hash=item593c5e54e1:g:PHoAAOSwTNBdy9I3&var=651771708794,$14.98
146,L16 Sports Smart Watch Men ECG+PPG Vibration Blood Pressure Heart Rate Monitor,https://www.ebay.com/itm/L16-Sports-Smart-Watch-Men-ECG-PPG-Vibration-Blood-Pressure-Heart-Rate-Monitor/373255424617?hash=item56e7c1ca69:g:tWEAAOSwCxtfvx2s&var=642163441769,$36.60
147,Waterproof Women Smart Watch Bracelet Sport Fitness Tracker Fashion IP68,https://www.ebay.com/itm/Waterproof-Women-Smart-Watch-Bracelet-Sport-Fitness-Tracker-Fashion-IP68/113915928206?hash=item1a85eb1e8e:g:tPsAAOSw5nJdmxjr&var=414196105544,$44.27
148,Sport Smart Watch ECG + PPG Heart Rate Blood Pressure Monitor for Women Men,https://www.ebay.com/itm/Sport-Smart-Watch-ECG-PPG-Heart-Rate-Blood-Pressure-Monitor-for-Women-Men/303851616899?hash=item46bef7ba83:g:HxIAAOSwTARe4u~u&var=603047165958,$63.47
149,2021 NEW SmartWatch Men Women IP67 Waterproof Heart Rate Monitor For Android iOS,https://www.ebay.com/itm/2021-NEW-SmartWatch-Men-Women-IP67-Waterproof-Heart-Rate-Monitor-For-Android-iOS/333860351006?hash=item4dbba0ac1e:g:9KIAAOSwK0dgA~Ig&var=542926000555,$35.89
150,D13 Smart Watch Heart Rate Blood Pressure Monitor Fitness Tracker Watch O6W9,https://www.ebay.com/itm/D13-Smart-Watch-Heart-Rate-Blood-Pressure-Monitor-Fitness-Tracker-Watch-O6W9/402232021023?hash=item5da6e5901f:g:cyoAAOSw5ulemb5q,$18.10
151,Smart Watch Gifts Bluetooth Heart Rate Blood Pressure Monitor Fitness Tracker UK,https://www.ebay.com/itm/Smart-Watch-Gifts-Bluetooth-Heart-Rate-Blood-Pressure-Monitor-Fitness-Tracker-UK/174541252241?hash=item28a3782691:g:SIkAAOSwoP5fxj0d&var=473744632935,$9.11
152,Inseguitore di fitness da polso impermeabile con orologio da polso Bluetooth,https://www.ebay.com/itm/Inseguitore-di-fitness-da-polso-impermeabile-con-orologio-da-polso-Bluetooth/313385734718?hash=item48f73ed23e:g:pE8AAOSw6ZpgBU1v&var=612260852600,$15.27
153,Waterproof Bluetooth Smart Watch Siri Voice Control for IOS Android Men Women,https://www.ebay.com/itm/Waterproof-Bluetooth-Smart-Watch-Siri-Voice-Control-for-IOS-Android-Men-Women/113300857933?hash=item1a6141e44d:g:x3QAAOSwQqJbl2VD&var=413574173281,$78.99
154,1.3 inch DT88 PRO Waterproof Smart Watch ECG Heart Rate Monitor for iOS Android,https://www.ebay.com/itm/1-3-inch-DT88-PRO-Waterproof-Smart-Watch-ECG-Heart-Rate-Monitor-for-iOS-Android/184372829048?hash=item2aed7a1b78:g:py0AAOSwg3hfF~88&var=692073004258,$39.14
155,Waterproof Kids Smart Watch Anti-lost Safe GPS Tracker SOS Call For Android iOS,https://www.ebay.com/itm/Waterproof-Kids-Smart-Watch-Anti-lost-Safe-GPS-Tracker-SOS-Call-For-Android-iOS/284150840836?hash=item4228b5be04:g:0TYAAOSw0ahgBDH7&var=585639552050,$14.77
156,LIGE Fitness Tracker Watch with Blood Oxygen & Blood Pressure MonitoringTouch,https://www.ebay.com/itm/LIGE-Fitness-Tracker-Watch-with-Blood-Oxygen-Blood-Pressure-MonitoringTouch/203250436040?hash=item2f52ab87c8:g:eygAAOSwr2hgA5yT,$85.48
157,LATEST DZ09 Bluetooth Smart Watch Camera SIM Slot For HTC Samsung Android iPhone,https://www.ebay.com/itm/LATEST-DZ09-Bluetooth-Smart-Watch-Camera-SIM-Slot-For-HTC-Samsung-Android-iPhone/274179001711?hash=item3fd6578d6f:g:CmgAAOSwAyleFEWb&var=574298433625,$3.89
158,Smart Watch Sport Fitness Activity Tracker Steps Counter Touch Screen Wristwatch,https://www.ebay.com/itm/Smart-Watch-Sport-Fitness-Activity-Tracker-Steps-Counter-Touch-Screen-Wristwatch/293960553093?hash=item44716a1285:g:NtMAAOSwzSNdoEuS&var=592666245396,$47.83
159,Pieno e Rotondo Monitor della Frequenza Cardiaca Bluetooth Intelligente,https://www.ebay.com/itm/Pieno-e-Rotondo-Monitor-della-Frequenza-Cardiaca-Bluetooth-Intelligente/174557826995?hash=item28a4750fb3:g:0eYAAOSwL5xf1leF&var=473765705246,$43.75
160,Noise Fit Fusion Hybrid Smart Watch with Leather Strap (Black)-LOj,https://www.ebay.com/itm/Noise-Fit-Fusion-Hybrid-Smart-Watch-with-Leather-Strap-Black-LOj/333797095703?hash=item4db7db7917:g:r~cAAOSwRk5fuNfm,$121.68
161,Smart Watch Blood Pressure Monitor Bracelet Wristband Heart Rate for Android iOS,https://www.ebay.com/itm/Smart-Watch-Blood-Pressure-Monitor-Bracelet-Wristband-Heart-Rate-for-Android-iOS/143889274696?hash=item2180781748:g:2E0AAOSw2Plf2yiy&var=443149356263,$6.31
162,Braccialetto sportivo impermeabile Bluetooth Smart Watch IP67 per Iphone Android,https://www.ebay.com/itm/Braccialetto-sportivo-impermeabile-Bluetooth-Smart-Watch-IP67-per-Iphone-Android/313283473433?hash=item48f1267019:g:naUAAOSwDxdfoE3m&var=612151545206,$8.43
163,NEW Bluetooth Smart + Heart Rate Blood Pressure Monitor Sport Bracelet,https://www.ebay.com/itm/NEW-Bluetooth-Smart-Heart-Rate-Blood-Pressure-Monitor-Sport-Bracelet/123948370764?hash=item1cdbe60b4c:g:s0UAAOSwDhxdrotv&var=424737871882,$12.75
164,Sports Smart Watch Men ECG+PPG Vibration Blood Pressure Rate Heart Monitor J8L7,https://www.ebay.com/itm/Sports-Smart-Watch-Men-ECG-PPG-Vibration-Blood-Pressure-Rate-Heart-Monitor-J8L7/254772621689?hash=item3b51a1b179:g:qt4AAOSwD9VfqEXb&var=554577840295,$39.62
165,Notifica APP con tracker fitness smart watch rotondo chiamata Bluetooth,https://www.ebay.com/itm/Notifica-APP-con-tracker-fitness-smart-watch-rotondo-chiamata-Bluetooth/313314319882?hash=item48f2fd1e0a:g:regAAOSwgtBfvInz&var=612191912640,$45.52
166,Touch Screen Smart Watch Heart Rate Sport Bracelet for Samsung A11 A21s A41s A51,https://www.ebay.com/itm/Touch-Screen-Smart-Watch-Heart-Rate-Sport-Bracelet-for-Samsung-A11-A21s-A41s-A51/293960553068?hash=item44716a126c:g:S0cAAOSwpU5eqBxn&var=592666245320,$34.21
167,SENBONO S20 Smart Watch 1.3-Inch Fulltouch Screen BT5.0 IP68 Waterproof H7P5,https://www.ebay.com/itm/SENBONO-S20-Smart-Watch-1-3-Inch-Fulltouch-Screen-BT5-0-IP68-Waterproof-H7P5/143616714634?hash=item217039278a:g:5NgAAOSwUixez4nd&var=442575946459,$31.01
168,Smart Bracelet Heart Rate Band Blood Pressure Fitness Tracker Screen Sport Watch,https://www.ebay.com/itm/Smart-Bracelet-Heart-Rate-Band-Blood-Pressure-Fitness-Tracker-Screen-Sport-Watch/233780480034?hash=item366e670822:g:CWYAAOSwrqNfrgPh&var=533464099254,$26.59
169,Smart Watch Bluetooth Waterproof Heart Rate Monitor Fitness Tracker Bracelet,https://www.ebay.com/itm/Smart-Watch-Bluetooth-Waterproof-Heart-Rate-Monitor-Fitness-Tracker-Bracelet/184461944866?hash=item2af2c9e822:g:7qIAAOSw5xZfbVzS&var=692166023368,$6.99
170,Smart Watch for Women Elegant Smartwatch with Heart Rate Calories,https://www.ebay.com/itm/Smart-Watch-for-Women-Elegant-Smartwatch-with-Heart-Rate-Calories/363224462145?hash=item5491dd7341:g:Y6IAAOSw~rpf25sZ&var=632403973733,$30.45
171,Sport Bluetooth Chiamata Rotonda Astuto Della Vigilanza Inseguitore di Fitness,https://www.ebay.com/itm/Sport-Bluetooth-Chiamata-Rotonda-Astuto-Della-Vigilanza-Inseguitore-di-Fitness/284092057794?hash=item422534c8c2:g:AHwAAOSwzHxfvIGY&var=585583800559,$47.15
172,Women's Smart Watch Heart Rate Monitor Calls Reminder Sport for Samsung LG Moto,https://www.ebay.com/itm/Womens-Smart-Watch-Heart-Rate-Monitor-Calls-Reminder-Sport-for-Samsung-LG-Moto/402641230631?hash=item5dbf499b27:g:cPIAAOSwq0Vey0Hl&var=672918477427,$40.93
173,Smart Watch Unisex Fitness Tracker Heart Rate Monitor Bluetooth IOS Android 2021,https://www.ebay.com/itm/Smart-Watch-Unisex-Fitness-Tracker-Heart-Rate-Monitor-Bluetooth-IOS-Android-2021/324455695192?hash=item4b8b110358:g:cUQAAOSw0OVgBIy1&var=513524507464,$9.42
174,2021 Newest Smart Watch Fully Touch Screen Bluetooth Smart Watch Fitness Tracker,https://www.ebay.com/itm/2021-Newest-Smart-Watch-Fully-Touch-Screen-Bluetooth-Smart-Watch-Fitness-Tracker/402650075917?hash=item5dbfd0930d:g:EnwAAOSwYAtgBUNd&var=672925877930,$45.99
175,Smart wrist watch sport fitness smartband similar to xiaomi mi band 5,https://www.ebay.com/itm/Reloj-pulsera-inteligente-deporte-fitness-smartband-similar-a-Xiaomi-Mi-Band-5/124444255777?hash=item1cf974a621:g:0fwAAOSwtd5dTaFu,$24.17
176,Kids Anti-lost GPS Fitness SOS Call Camera IP68 Waterproof,https://www.ebay.com/itm/Kids-Anti-lost-GPS-Fitness-SOS-Call-Camera-IP68-Waterproof/154296607658?hash=item23eccb63aa:g:-UoAAOSw~tFgBUcv,$28.59
177,Touch Screen Smart Watch Bluetooth Call Heart Rate Monitor For Samsung S10 S9 S8,https://www.ebay.com/itm/Touch-Screen-Smart-Watch-Bluetooth-Call-Heart-Rate-Monitor-For-Samsung-S10-S9-S8/402649729050?hash=item5dbfcb481a:g:SLYAAOSwh19fO3ZV,$22.07
178,Smart Sport Bracelet Bluetooth 4.0 Heart Rate Blood Pressure for iOS Android,https://www.ebay.com/itm/Smart-Sport-Bracelet-Bluetooth-4-0-Heart-Rate-Blood-Pressure-for-iOS-Android/174441860183?hash=item289d8b8c57:g:WgcAAOSwSiFfZRBJ&var=473641623722,$14.47
179,Smart Fitness Blue Watch Health Monitor,https://www.ebay.com/itm/Smart-Fitness-Blue-Watch-Health-Monitor/363186225182?hash=item548f96001e:g:Ca4AAOSwZzNftiYE,$11.61
180,Kids GPS Smartwatch 1.44 In Anti-lost Sport For Children Girls Boys,https://www.ebay.com/itm/Kids-GPS-Smartwatch-1-44-In-Anti-lost-Sport-For-Children-Girls-Boys/373429097258?hash=item56f21bd32a:g:KBgAAOSw7WJgAWdo,$32.03
181,Pushmen Fitness Tracker Smart Watch Activity Pink Silicone Strap Bracelet Touch,https://www.ebay.com/c/25012410526,$10.51
182,Men Bluetooth Smart Watch ECG Heart Rate Monitor Sport Watch for iPhone Samsung,https://www.ebay.com/itm/Men-Bluetooth-Smart-Watch-ECG-Heart-Rate-Monitor-Sport-Watch-for-iPhone-Samsung/303709760752?hash=item46b6832cf0:g:hA0AAOSwKx9eu4tc,$48.75
183,Bracciale Tracker Fitness Bluetooth Smart 4.0 bluetooth frequenza cardiaca,https://www.ebay.com/itm/Bracciale-Tracker-Fitness-Bluetooth-Smart-4-0-bluetooth-frequenza-cardiaca/174600955763?hash=item28a7072773:g:tS8AAOSwyY9gBT-z,$23.12
184,Girls Smart Watch Heart Rate Monitor Pedometer Message/Call Reminder Wristwatch,https://www.ebay.com/itm/Girls-Smart-Watch-Heart-Rate-Monitor-Pedometer-Message-Call-Reminder-Wristwatch/303851616889?hash=item46bef7ba79:g:iP4AAOSwsN9evKRC&var=603047165929,$34.95
185,DM99 Big Screen Smart Watch Smartwatch GPS Wristwatch 130W,https://www.ebay.com/itm/DM99-Big-Screen-Smart-Watch-Smartwatch-GPS-Wristwatch-130W/363166395889?hash=item548e676df1:g:70gAAOSwdtxfoupg&var=632326693723,$107.38
186,Smart Watch Fitness Tracker Heart Rate Monitor for LG Samsung A11 A21s A41s A51,https://www.ebay.com/itm/Smart-Watch-Fitness-Tracker-Heart-Rate-Monitor-for-LG-Samsung-A11-A21s-A41s-A51/303851616887?hash=item46bef7ba77:g:FecAAOSw~yteqCKC&var=603047165935,$56.75
187,"1.3"" DT88 PRO Smart Watch IP67 Waterproof ECG Heart Rate Monitor for IOS Android",https://www.ebay.com/itm/1-3-DT88-PRO-Smart-Watch-IP67-Waterproof-ECG-Heart-Rate-Monitor-for-IOS-Android/383804567532?hash=item595c88efec:g:SuMAAOSwYX9fqoCb&var=652168220032,$36.78
188,Universal Smart Bracelet Strap for Samsung fit2 R360 /fit2 pro R365  black,https://www.ebay.com/itm/Universal-Smart-Bracelet-Strap-for-Samsung-fit2-R360-fit2-pro-R365-black/392847575868?hash=item5b778a4b3c:g:XLQAAOSwWbxe8FjB,$9.26
189,Smart Watch Heart Rate Monitor Blood Pressure Fitness tracker remote camera,https://www.ebay.com/itm/Smart-Watch-Heart-Rate-Monitor-Blood-Pressure-Fitness-tracker-remote-camera/324330530484?hash=item4b839b26b4:g:zPkAAOSw9OlfhDRc&var=513398358230,$33.92
190,For LIGE Watch Heart Rate Monitor Blood Pressure Fitness Tracker Remote Camera,https://www.ebay.com/itm/For-LIGE-Watch-Heart-Rate-Monitor-Blood-Pressure-Fitness-Tracker-Remote-Camera/203142031566?hash=item2f4c3568ce:g:RdYAAOSwv8ZfiV0k&var=503497239987,$32.06
191,Q8 Bluetooth Smart Watch Bracelet Heart Rate&Blood Pressure Fitness Tracker,https://www.ebay.com/itm/Q8-Bluetooth-Smart-Watch-Bracelet-Heart-Rate-Blood-Pressure-Fitness-Tracker/133158392372?hash=item1f00dbd234:g:Kx0AAOSwgn1dbJGE&var=432490491044,$27.68
192,"Michael Kors Gen 4 Genuine Smart Watch, fully working digital Dial, MKT5048 AY26",https://www.ebay.com/itm/Michael-Kors-Gen-4-Genuine-Smart-Watch-fully-working-digital-Dial-MKT5048-AY26/184615410766?hash=item2afbef9c4e:g:zPQAAOSwt3tep2Ct,$49.99
193,Dz09 bluetooth smart watch phone smart watch wrist android phone,https://www.ebay.com/itm/DZ09-Bluetooth-Montre-Intelligent-Telephone-Smart-Watch-Bracelet-Android-Phone/164270650290?hash=item263f4b33b2:g:xq8AAOSwFdRe~FRD&var=463890054400,$15.71
194,Kid Waterproof Call Support Wristwatch Smartwatch Wristband,https://www.ebay.com/itm/Kid-Waterproof-Call-Support-Wristwatch-Smartwatch-Wristband/393022258635?hash=item5b81f3bdcb:g:9tsAAOSwCFFftWjH&var=661938817810,$21.58
195,Women Ladies Smart Watch Bluetooth Bracelet Calls Reminder for iPhone Samsung LG,https://www.ebay.com/itm/Women-Ladies-Smart-Watch-Bluetooth-Bracelet-Calls-Reminder-for-iPhone-Samsung-LG/293960553077?hash=item44716a1275:g:eHAAAOSwJBdd4c-g&var=592666245324,$37.71
196,Bluetooth 4.0 Smart Watch Female IPS Color Screen Bracelet Fitness Wristband,https://www.ebay.com/itm/Bluetooth-4-0-Smart-Watch-Female-IPS-Color-Screen-Bracelet-Fitness-Wristband/153687656393?hash=item23c87f87c9:g:nYQAAOSwUvhdqAyt&var=453703728158,$31.90
197,Smart watch smart watch bluetooth connected barcelet for phone,https://www.ebay.com/itm/Montre-Smart-Watch-Intelligente-Barcelet-Connectee-Bluetooth-pour-telephone/193404324244?hash=item2d07cbc994:g:l~0AAOSwNC5eg0dS&var=493603104979,$18.13
198,Women Men Smart Watch Sport Bracelet Touch Screen Fitness Tracker Pedometer,https://www.ebay.com/itm/Women-Men-Smart-Watch-Sport-Bracelet-Touch-Screen-Fitness-Tracker-Pedometer/293960553058?hash=item44716a1262:g:frEAAOSwUHleF5U~&var=592666245285,$34.21
199,Y68 Smart Bracelet Watch Band Heart Rate Monitor Fitness Tracker for IOS Android,https://www.ebay.com/itm/Y68-Smart-Bracelet-Watch-Band-Heart-Rate-Monitor-Fitness-Tracker-for-IOS-Android/143916035526?hash=item2182106dc6:g:eYEAAOSwV~Nf~Wsz&var=443177809819,$7.19
200,Fitness Smart Watch Activity Tracker Wrist Band Bracelet Health Sport R4S3,https://www.ebay.com/itm/Fitness-Smart-Watch-Activity-Tracker-Wrist-Band-Bracelet-Health-Sport-R4S3/265017733209?hash=item3db449b059:g:gb4AAOSwIxNgBHa0&var=564868233998,$6.98
201,Smart Watch Heart Rate Blood Pressure Sport Bracelet For Men Women Ladies Boys,https://www.ebay.com/itm/Smart-Watch-Heart-Rate-Blood-Pressure-Sport-Bracelet-For-Men-Women-Ladies-Boys/133574917025?hash=item1f19af7ba1:g:3QUAAOSwhZheBw-T,$29.43
202,Bluetooth Smart Watch Sleep Monitor Wristwatch For Android Huawei P40 Samsung A7,https://www.ebay.com/itm/Bluetooth-Smart-Watch-Sleep-Monitor-Wristwatch-For-Android-Huawei-P40-Samsung-A7/393100088289?hash=item5b869753e1:g:8gsAAOSwKONfO1JV,$22.07
203,Bluetooth Smart Watch Heart Rate Monitor Call Remind For Android Samsung S10 S20,https://www.ebay.com/itm/Bluetooth-Smart-Watch-Heart-Rate-Monitor-Call-Remind-For-Android-Samsung-S10-S20/392921438925?hash=item5b7bf15acd:g:RnAAAOSwRr1fRzHL,$39.55
204,Business Smart Watch Heart Rate Monitor Calls Reminder for Android iOS Phones,https://www.ebay.com/itm/Business-Smart-Watch-Heart-Rate-Monitor-Calls-Reminder-for-Android-iOS-Phones/402649705366?hash=item5dbfcaeb96:g:PFEAAOSwrj9eCrE0&var=672925564597,$45.07
205,M3 Smart Watch Heart Rate Monitor Blood Pressure Smart Bracelet for iOS Android,https://www.ebay.com/itm/M3-Smart-Watch-Heart-Rate-Monitor-Blood-Pressure-Smart-Bracelet-for-iOS-Android/254837235593?hash=item3b557b9f89:g:bDgAAOSwaB1gBHr-,$6.79
206,Original Global version Mi Band 5 Smartwatch Band 5 Sport Watch for IOS Android,https://www.ebay.com/itm/Original-Global-version-Mi-Band-5-Smartwatch-Band-5-Sport-Watch-for-IOS-Android/133582005043?hash=item1f1a1ba333:g:u~8AAOSwLc9fU6ew&var=433038939277,$11.79
207,Zeblaze VIBE 5 Sports Men Women Smart Watch Heart Rate Monitor IP67 for Phone,https://www.ebay.com/itm/Zeblaze-VIBE-5-Sports-Men-Women-Smart-Watch-Heart-Rate-Monitor-IP67-for-Phone/184551080047?hash=item2af81a006f:g:75QAAOSwcddfvLF9&var=692263454450,$46.72
